,produção,velocidade,fluxo_cx,fluxo_massa,cs%cx,cs%mistura,cs%maquina,gramatura,p_vapor,temp_vapor
08/11/24,2979,00,2515,12,"1,00","1,00","3,37","1047,98","0,12","86,37"
08/11/24,2978,00,3236,10,"1,00","1,00","3,37","1047,98","0,14","83,48"
08/11/24,2814,170,2720,7,"1,00","1,95","3,37","1047,98","0,15","70,36"
08/11/24,2815,170,111657,50102,"1,75","3,14","3,35","1047,98","0,68","114,57"
08/11/24,2775,170,109650,49948,"1,63","3,13","3,34","1047,98","1,01","107,22"
08/11/24,2555,170,112469,53253,"1,74","3,14","3,35","991,60","1,38","105,93"
08/11/24,2586,170,112966,53950,"1,71","3,14","3,35","1000,16","1,23","104,87"
08/11/24,2734,170,114805,55682,"1,74","3,14","3,33","1027,02","1,36","106,36"
08/11/24,2774,172,117316,56514,"1,78","3,16","3,33","1036,47","1,74","109,78"
08/11/24,2769,173,118459,56802,"1,75","3,17","3,32","1029,94","1,54","109,67"
08/11/24,2879,175,119762,58268,"1,77","3,15","3,32","1054,20","1,84","111,87"
08/11/24,2916,176,120682,58310,"1,78","3,16","3,32","1063,60","2,12","113,06"
08/11/24,2911,177,120843,58417,"1,75","3,15","3,32","1057,99","2,40","115,97"
08/11/24,3049,180,120830,59724,"1,83","3,13","3,33","1087,28","2,99","118,75"
08/11/24,3062,180,120823,59123,"1,74","3,15","3,31","1090,46","2,75","118,85"
08/11/24,3033,180,119949,58455,"1,79","3,15","3,32","1080,78","2,68","118,03"
08/11/24,2989,180,121704,59225,"1,76","3,16","3,32","1074,14","2,51","117,55"
08/11/24,3021,180,122048,59544,"1,78","3,15","3,32","1079,22","2,53","117,07"
08/11/24,3016,180,121938,59456,"1,79","3,14","3,32","1081,99","2,42","116,74"
08/11/24,3012,180,121207,59422,"1,78","3,16","3,33","1074,24","2,40","116,41"
08/11/24,2979,180,120066,59846,"1,79","3,15","3,35","1070,18","2,40","116,40"
08/11/24,3054,180,120318,60357,"1,79","3,14","3,34","1085,35","2,52","116,64"
09/11/24,3013,180,120264,60138,"1,78","3,15","3,34","1077,61","2,37","116,77"
09/11/24,3076,181,120939,61080,"1,79","3,16","3,34","1091,03","2,63","117,57"
09/11/24,3097,184,122736,62611,"1,79","3,17","3,34","1092,15","2,98","118,85"
09/11/24,3159,185,123659,63750,"1,78","3,14","3,34","1096,18","2,90","120,13"
09/11/24,3233,185,123554,64969,"1,81","3,13","3,34","1115,97","3,26","121,26"
09/11/24,3212,185,123907,65313,"1,81","3,16","3,33","1117,08","3,05","121,65"
09/11/24,3240,185,123768,66342,"1,82","3,14","3,34","1126,21","3,32","122,05"
09/11/24,3261,185,123993,67195,"1,81","3,16","3,34","1135,93","3,12","121,82"
09/11/24,3237,185,125220,67489,"1,78","3,12","3,33","1129,05","2,69","119,12"
09/11/24,3264,185,125036,66639,"1,81","3,18","3,34","1131,08","2,56","118,91"
09/11/24,3317,187,126232,67190,"1,80","3,19","3,34","1133,57","2,72","120,21"
09/11/24,3385,189,127867,67370,"1,82","3,18","3,33","1140,20","2,80","120,88"
09/11/24,3314,189,127475,67084,"1,83","3,17","3,34","1125,97","2,77","121,03"
09/11/24,3352,189,127423,67069,"1,82","3,16","3,33","1133,33","3,17","121,52"
09/11/24,3359,191,129169,67723,"1,81","3,20","3,34","1125,48","3,36","124,69"
09/11/24,3420,192,129655,67742,"1,80","3,18","3,33","1135,14","3,74","125,62"
09/11/24,3407,192,129269,67021,"1,78","3,18","3,33","1132,43","3,85","126,36"
09/11/24,3415,192,129357,66321,"1,81","3,17","3,34","1133,28","4,01","127,10"
09/11/24,3358,192,128575,66318,"1,80","3,16","3,34","1125,52","3,86","127,63"
09/11/24,3366,192,128596,66514,"1,83","3,16","3,34","1123,45","3,81","127,48"
09/11/24,3414,192,128811,66883,"1,80","3,18","3,35","1134,13","3,88","127,33"
09/11/24,3371,192,128461,67066,"1,77","3,16","3,35","1126,99","3,88","127,20"
09/11/24,3390,193,128693,67228,"1,83","3,17","3,34","1125,85","3,99","127,08"
09/11/24,3398,193,128422,67668,"1,79","3,18","3,35","1126,88","3,80","126,90"
10/11/24,3382,193,128358,68062,"1,81","3,15","3,35","1125,92","3,72","126,66"
10/11/24,3405,194,129027,68892,"1,80","3,16","3,35","1124,93","3,73","126,42"
10/11/24,3433,194,129179,68741,"1,80","3,18","3,35","1129,70","3,77","126,19"
10/11/24,3459,194,128759,69192,"1,83","3,18","3,36","1134,86","3,80","125,95"
10/11/24,3459,194,128962,69068,"1,80","3,17","3,36","1134,55","3,64","126,04"
10/11/24,3488,195,129653,69512,"1,83","3,15","3,35","1137,25","3,73","126,43"
10/11/24,3480,195,129822,69260,"1,82","3,17","3,35","1133,21","3,85","126,63"
10/11/24,3433,195,129545,69311,"1,84","3,15","3,35","1129,16","3,88","126,84"
10/11/24,3456,195,129713,69185,"1,80","3,16","3,35","1132,03","3,93","127,04"
10/11/24,3431,195,129756,69376,"1,81","3,15","3,34","1131,89","3,84","127,24"
10/11/24,3453,195,129708,69055,"1,83","3,16","3,35","1131,17","3,83","127,66"
10/11/24,3482,196,130538,68753,"1,82","3,16","3,33","1133,97","3,90","127,90"
10/11/24,3488,197,131091,69185,"1,80","3,14","3,33","1132,10","3,94","127,51"
10/11/24,3467,197,131101,69072,"1,82","3,14","3,33","1128,19","3,75","126,91"
10/11/24,3498,197,131264,68777,"1,80","3,17","3,32","1133,79","3,73","126,31"
10/11/24,3481,198,131710,68730,"1,80","3,18","3,32","1129,44","3,97","126,40"
10/11/24,3512,198,131786,68839,"1,78","3,15","3,33","1133,13","3,95","126,93"
10/11/24,3490,199,132409,69161,"1,79","3,16","3,33","1127,63","3,93","126,63"
10/11/24,3516,199,132438,69029,"1,82","3,16","3,33","1133,53","3,84","126,33"
10/11/24,3503,199,132463,69417,"1,80","3,16","3,33","1127,04","3,82","126,03"
10/11/24,3514,199,132206,69837,"1,82","3,17","3,34","1128,86","3,79","125,72"
10/11/24,3521,199,132545,69967,"1,80","3,16","3,34","1130,59","3,79","125,42"
10/11/24,3496,199,132342,70523,"1,81","3,21","3,34","1126,16","3,64","125,12"
10/11/24,3502,199,132588,70934,"1,80","3,17","3,35","1127,47","3,62","124,80"
11/11/24,3520,199,132486,71174,"1,79","3,17","3,35","1128,76","3,67","124,47"
11/11/24,3540,199,132697,71433,"1,80","3,19","3,35","1136,00","3,65","122,44"
11/11/24,3521,199,132737,71358,"1,81","3,18","3,33","1133,22","3,71","123,09"
11/11/24,3520,199,132453,71259,"1,81","3,14","3,35","1129,60","3,83","123,75"
11/11/24,3536,199,132613,71407,"1,82","3,17","3,34","1136,56","3,75","124,41"
11/11/24,3529,199,132269,71000,"1,80","3,16","3,35","1131,79","3,63","124,32"
11/11/24,3511,199,132415,71298,"1,81","3,15","3,34","1130,71","3,75","124,21"
11/11/24,3526,199,132363,71444,"1,83","3,15","3,34","1133,71","3,72","124,23"
11/11/24,3531,199,132338,70927,"1,81","3,16","3,33","1137,98","3,52","124,35"
11/11/24,3532,200,133115,71271,"1,77","3,19","3,33","1130,90","3,69","124,44"
11/11/24,3550,200,132994,70966,"1,83","3,16","3,33","1133,46","3,41","123,92"
11/11/24,3569,201,133967,70322,"1,83","3,19","3,31","1134,26","3,66","123,99"
11/11/24,3525,201,133952,69830,"1,80","3,16","3,34","1122,93","3,67","124,57"
11/11/24,3598,201,134833,70017,"1,83","3,16","3,32","1137,45","3,77","123,42"
11/11/24,3588,202,135780,70427,"1,79","3,18","3,32","1130,92","4,02","124,57"
11/11/24,3582,202,135446,70073,"1,79","3,20","3,33","1132,89","4,06","125,73"
11/11/24,3529,202,134449,70459,"1,80","3,17","3,33","1122,53","4,17","126,89"
11/11/24,3620,203,135120,70777,"1,80","3,16","3,33","1136,90","4,50","128,04"
11/11/24,3574,203,134993,70954,"1,84","3,15","3,33","1131,51","4,39","128,31"
11/11/24,3575,203,135203,70925,"1,81","3,15","3,34","1128,20","4,38","128,52"
11/11/24,3625,203,135144,71086,"1,79","3,14","3,34","1134,99","4,57","128,74"
11/11/24,3595,203,135137,70862,"1,79","3,14","3,34","1130,70","4,55","128,95"
11/11/24,3601,203,133492,70703,"1,80","3,14","3,34","1133,23","4,42","128,68"
11/11/24,3072,170,119721,48282,"1,62","3,01","3,18","1134,96","0,24","105,28"
12/11/24,3072,170,118740,47971,"1,67","3,17","3,39","1134,96","0,13","79,64"
12/11/24,3072,170,118550,48057,"1,64","3,17","3,39","1134,96","0,15","69,96"
12/11/24,3065,170,114157,50016,"1,72","3,16","3,40","1134,96","0,35","89,64"
12/11/24,3069,170,113450,48989,"1,72","3,17","3,41","1134,96","0,27","110,92"
12/11/24,3069,170,112531,49070,"1,70","3,16","3,41","1134,96","0,21","110,34"
12/11/24,3069,170,112541,49018,"1,71","3,15","3,41","1134,96","0,26","109,64"
12/11/24,3033,170,110362,49003,"1,74","3,16","3,41","1134,96","0,58","107,70"
12/11/24,2556,170,111165,51136,"1,74","3,15","3,38","965,69","1,11","105,38"
12/11/24,2604,170,115776,53620,"1,74","3,16","3,40","989,16","1,43","107,53"
12/11/24,2722,174,119707,55044,"1,73","3,17","3,37","1002,38","1,55","109,69"
12/11/24,2815,177,122043,56566,"1,77","3,18","3,36","1020,63","1,70","111,57"
12/11/24,2911,180,124016,58410,"1,76","3,14","3,34","1040,75","1,89","113,65"
12/11/24,2973,181,124847,59587,"1,77","3,16","3,35","1053,39","1,93","113,27"
12/11/24,3068,185,127598,62272,"1,76","3,16","3,33","1071,86","2,17","113,00"
12/11/24,3241,189,130412,64539,"1,77","3,17","3,33","1088,26","2,60","115,71"
12/11/24,3284,192,130163,65805,"1,78","3,17","3,34","1094,36","2,86","119,56"
12/11/24,3437,192,127433,68086,"1,80","3,18","3,34","1138,07","3,86","124,31"
12/11/24,3378,192,126625,67842,"1,81","3,18","3,35","1126,87","3,96","125,20"
12/11/24,3380,192,126767,68840,"1,79","3,16","3,36","1130,14","3,78","125,21"
12/11/24,3374,192,126546,69487,"1,82","3,16","3,35","1127,51","3,39","123,20"
12/11/24,3399,193,127616,69247,"1,80","3,18","3,35","1138,24","3,51","123,53"
12/11/24,3422,194,128033,69664,"1,82","3,16","3,35","1128,38","3,49","124,20"
12/11/24,3439,194,128044,69380,"1,79","3,17","3,37","1132,60","3,62","124,87"
12/11/24,3446,195,128479,70145,"1,78","3,18","3,37","1126,95","3,82","125,41"
13/11/24,3454,195,128238,70350,"1,80","3,14","3,37","1131,16","3,94","125,92"
13/11/24,3431,195,128479,70562,"1,82","3,17","3,37","1129,57","3,71","126,09"
13/11/24,3425,195,128400,70530,"1,82","3,15","3,37","1124,85","3,61","125,68"
13/11/24,3426,195,128034,70801,"1,82","3,15","3,37","1128,32","3,71","125,27"
13/11/24,3424,195,128336,70938,"1,80","3,17","3,38","1128,89","3,64","124,87"
13/11/24,3463,195,128231,71137,"1,81","3,18","3,36","1137,31","3,48","124,47"
13/11/24,3437,195,128102,71116,"1,80","3,16","3,38","1130,31","2,85","121,40"
13/11/24,3444,195,128401,71708,"1,80","3,18","3,37","1129,94","2,79","120,49"
13/11/24,3484,195,128225,71626,"1,85","3,18","3,37","1136,43","3,07","121,54"
13/11/24,3547,197,129842,71346,"1,82","3,17","3,37","1144,24","3,90","127,09"
13/11/24,3520,197,129912,70248,"1,83","3,18","3,37","1135,98","4,08","127,91"
13/11/24,3479,197,129392,69377,"1,82","3,18","3,36","1132,18","4,13","128,68"
13/11/24,3542,198,130269,69141,"1,81","3,17","3,34","1137,97","4,11","128,38"
13/11/24,3566,199,131011,69353,"1,87","3,20","3,32","1135,39","4,10","128,08"
13/11/24,3534,199,131210,69375,"1,81","3,16","3,33","1130,17","4,11","126,68"
13/11/24,3540,201,132085,69938,"1,82","3,19","3,34","1131,10","4,32","126,81"
13/11/24,3565,201,131736,70363,"1,81","3,21","3,32","1132,78","4,20","126,81"
13/11/24,3596,202,132464,70423,"1,86","3,20","3,34","1135,05","4,30","126,74"
13/11/24,3600,203,133315,71139,"1,85","3,18","3,34","1132,61","4,26","126,67"
13/11/24,3604,204,133587,71528,"1,82","3,19","3,34","1130,34","4,24","126,60"
13/11/24,3580,204,133990,72195,"1,82","3,20","3,35","1125,98","4,02","126,52"
13/11/24,3593,204,134006,72244,"1,80","3,15","3,36","1128,81","3,85","126,34"
13/11/24,3602,204,134175,72829,"1,82","3,18","3,36","1132,46","3,83","126,17"
13/11/24,3629,204,133933,73361,"1,85","3,19","3,36","1131,81","3,91","126,26"
14/11/24,3617,204,133749,73829,"1,81","3,17","3,36","1132,41","4,07","126,82"
14/11/24,3642,204,134028,73144,"1,85","3,17","3,36","1137,14","4,02","125,30"
14/11/24,3600,204,134211,73588,"1,83","3,16","3,37","1128,11","3,94","125,49"
14/11/24,3636,204,134060,74661,"1,83","3,20","3,37","1134,27","4,11","125,68"
14/11/24,3622,204,133848,74453,"1,81","3,20","3,36","1133,56","4,04","125,87"
14/11/24,3630,204,134290,74277,"1,83","3,19","3,36","1133,14","3,88","125,86"
14/11/24,3628,204,133998,73894,"1,83","3,16","3,36","1133,44","3,86","124,92"
14/11/24,3643,204,133883,74095,"1,80","3,18","3,38","1133,56","3,96","125,46"
14/11/24,3650,204,133858,74350,"1,81","3,21","3,37","1141,11","4,12","126,34"
14/11/24,3598,205,134457,74274,"1,81","3,20","3,36","1124,11","4,04","127,19"
14/11/24,3648,205,134508,73579,"1,83","3,16","3,36","1132,73","4,04","127,39"
14/11/24,3666,205,134521,72361,"1,82","3,16","3,34","1137,36","4,16","127,59"
14/11/24,3612,205,134438,72180,"1,81","3,16","3,33","1123,56","4,14","127,78"
14/11/24,3575,205,134671,72626,"1,83","3,26","3,32","1120,29","4,24","127,98"
14/11/24,3614,206,135431,73843,"1,80","3,19","3,35","1125,59","4,13","128,06"
14/11/24,3585,206,135223,73105,"1,82","3,18","3,35","1123,97","4,05","127,32"
14/11/24,3657,206,135570,73478,"1,77","3,17","3,32","1131,18","3,82","126,58"
14/11/24,3634,206,135377,73431,"1,81","3,15","3,34","1127,70","3,96","125,88"
14/11/24,3658,206,134910,73535,"1,81","3,18","3,35","1131,19","4,06","125,70"
14/11/24,3636,206,134827,73692,"1,81","3,18","3,35","1131,24","3,96","125,52"
14/11/24,3662,206,134873,74369,"1,82","3,16","3,36","1133,84","4,06","126,26"
14/11/24,3669,206,134725,74050,"1,84","3,16","3,36","1129,61","4,11","127,40"
14/11/24,3652,206,134637,74382,"1,81","3,18","3,36","1130,50","4,41","128,54"
14/11/24,3690,206,133791,74600,"1,81","3,17","3,36","1131,87","4,65","129,68"
15/11/24,3594,206,133885,74700,"1,83","3,20","3,37","1121,68","4,71","130,77"
15/11/24,3671,206,134324,75397,"1,86","3,17","3,37","1133,23","4,80","128,83"
15/11/24,3624,206,134615,74995,"1,80","3,15","3,36","1127,14","4,65","128,99"
15/11/24,3672,206,134541,74784,"1,82","3,20","3,35","1137,39","4,80","129,15"
15/11/24,3683,206,134393,74825,"1,84","3,17","3,37","1136,91","4,68","129,32"
15/11/24,3639,206,134151,75515,"1,84","3,15","3,37","1128,51","4,68","129,48"
15/11/24,3691,206,134843,75603,"1,81","3,19","3,36","1138,31","4,59","128,64"
15/11/24,3638,206,134738,75986,"1,84","3,19","3,37","1128,24","4,59","128,91"
15/11/24,3641,206,134829,75695,"1,80","3,17","3,37","1128,51","4,50","129,17"
15/11/24,3700,206,134984,75627,"1,81","3,19","3,35","1139,41","4,68","129,43"
15/11/24,3645,206,135033,74640,"1,86","3,18","3,35","1133,54","4,48","129,47"
15/11/24,3678,206,134949,74596,"1,79","3,17","3,34","1138,87","4,25","128,76"
15/11/24,3604,206,134953,73739,"1,83","3,16","3,33","1120,86","4,18","128,04"
15/11/24,3681,206,135127,74532,"1,79","3,16","3,33","1136,88","4,36","128,43"
15/11/24,3690,206,134753,74164,"1,82","3,17","3,32","1136,52","4,30","128,88"
15/11/24,3652,206,134759,73993,"1,82","3,16","3,34","1130,55","4,47","129,34"
15/11/24,3657,206,135016,74057,"1,81","3,18","3,34","1130,55","4,54","129,79"
15/11/24,3666,206,134571,74529,"1,82","3,18","3,33","1131,90","4,63","130,25"
15/11/24,3657,206,134633,74412,"1,84","3,20","3,34","1130,68","4,73","128,48"
15/11/24,3665,206,135087,74341,"1,81","3,17","3,35","1134,37","4,58","128,64"
15/11/24,3631,206,134910,74787,"1,85","3,18","3,36","1130,94","4,49","128,80"
15/11/24,3650,206,134700,74881,"1,81","3,18","3,36","1131,61","4,45","128,97"
15/11/24,3647,206,134794,75238,"1,80","3,17","3,36","1127,51","4,46","129,13"
15/11/24,3661,206,134700,74951,"1,81","3,15","3,35","1133,34","4,52","129,29"
16/11/24,3659,206,134702,74909,"1,81","3,17","3,36","1130,14","4,60","129,37"
16/11/24,3656,206,134786,74775,"1,82","3,18","3,35","1134,86","4,79","128,88"
16/11/24,3614,206,134851,75042,"1,83","3,19","3,35","1126,93","4,39","128,22"
16/11/24,3624,206,134734,75326,"1,84","3,16","3,36","1127,90","4,08","126,62"
16/11/24,3645,206,135420,76167,"1,82","3,17","3,35","1130,87","3,89","125,03"
16/11/24,3633,206,136023,75980,"1,81","3,19","3,36","1127,04","3,83","124,95"
16/11/24,3601,206,135819,76214,"1,81","3,18","3,37","1120,56","3,85","125,34"
16/11/24,3680,206,135955,76708,"1,81","3,17","3,34","1138,38","3,97","125,73"
16/11/24,3673,206,136179,75717,"1,80","3,19","3,34","1133,04","3,95","126,03"
16/11/24,3649,206,137013,75297,"1,85","3,18","3,33","1128,77","3,87","126,27"
16/11/24,3643,206,136778,75121,"1,83","3,17","3,33","1128,67","3,92","126,51"
16/11/24,3636,206,136823,74636,"1,80","3,18","3,33","1127,93","4,02","126,74"
16/11/24,3649,206,136569,74375,"1,80","3,19","3,32","1130,42","4,08","126,98"
16/11/24,3659,206,137129,74673,"1,81","3,18","3,32","1133,95","4,05","127,22"
16/11/24,3671,206,136957,74410,"1,80","3,18","3,31","1136,64","4,05","127,46"
16/11/24,3674,206,137240,74033,"1,80","3,18","3,31","1133,85","4,14","127,69"
16/11/24,3654,206,136990,73632,"1,77","3,19","3,32","1130,02","4,22","127,83"
16/11/24,3659,206,137294,73489,"1,82","3,18","3,34","1132,16","4,24","127,92"
16/11/24,3712,206,137239,75070,"1,82","3,16","3,33","1141,38","4,23","128,01"
16/11/24,3654,206,137016,74276,"1,82","3,18","3,33","1134,21","4,13","125,94"
16/11/24,3634,206,137159,74376,"1,78","3,18","3,33","1126,86","4,14","125,47"
16/11/24,3404,192,131519,50201,"1,63","3,19","3,37","1122,79","0,37","109,56"
16/11/24,3021,170,4188,24,"1,00","3,32","3,36","1122,79","0,10","76,48"
16/11/24,3021,170,116274,28,"1,00","1,62","3,36","1122,79","0,13","57,46"
17/11/24,3011,170,115273,50021,"1,71","3,14","3,34","1122,79","0,15","63,54"
17/11/24,3014,170,114078,49970,"1,72","3,14","3,35","1122,79","0,56","112,85"
17/11/24,2258,170,112290,51763,"1,73","3,16","3,36","889,41","1,38","106,68"
17/11/24,2492,172,118077,57369,"1,75","3,16","3,35","968,85","1,93","110,29"
17/11/24,2806,176,120774,61202,"1,74","3,14","3,34","1031,67","1,83","109,57"
17/11/24,2897,178,121465,62468,"1,74","3,15","3,34","1046,87","1,68","110,29"
17/11/24,2990,180,122463,64996,"1,76","3,13","3,35","1071,69","2,03","112,79"
17/11/24,3123,183,123935,67995,"1,78","3,15","3,34","1102,75","2,32","115,67"
17/11/24,3166,185,125137,68709,"1,80","3,14","3,33","1100,54","2,26","115,67"
17/11/24,3222,186,125785,68955,"1,79","3,15","3,33","1113,50","2,42","115,09"
17/11/24,3241,187,126768,69487,"1,79","3,15","3,33","1115,02","2,71","117,86"
17/11/24,3313,188,127247,69829,"1,79","3,12","3,30","1129,01","3,13","121,17"
17/11/24,3370,190,128528,69459,"1,80","3,13","3,29","1127,79","3,05","121,74"
17/11/24,3421,191,129210,69792,"1,78","3,15","3,28","1138,29","3,06","122,53"
17/11/24,3440,192,129315,69920,"1,77","3,16","3,28","1139,56","3,27","123,72"
17/11/24,3422,194,129725,70595,"1,81","3,16","3,30","1132,93","3,83","124,96"
17/11/24,3472,195,130036,70616,"1,80","3,16","3,30","1135,85","3,56","125,13"
17/11/24,3475,196,130713,70322,"1,82","3,16","3,31","1133,53","3,59","124,79"
17/11/24,3494,197,131607,71124,"1,79","3,17","3,30","1133,10","3,40","123,40"
17/11/24,3491,198,131888,72097,"1,80","3,15","3,31","1130,36","3,43","122,19"
17/11/24,3542,199,133112,72255,"1,80","3,19","3,32","1137,79","3,64","122,60"
17/11/24,3493,199,133612,72647,"1,81","3,16","3,33","1126,67","3,61","123,02"
17/11/24,3520,200,133965,73285,"1,79","3,18","3,34","1128,56","3,53","123,34"
17/11/24,3522,200,134582,73229,"1,79","3,17","3,34","1129,36","3,42","122,41"
18/11/24,3552,200,134576,73179,"1,79","3,18","3,32","1132,62","3,32","121,59"
18/11/24,3515,200,134503,73150,"1,82","3,16","3,33","1126,66","3,28","121,61"
18/11/24,3540,200,134601,73750,"1,83","3,16","3,33","1132,67","3,41","121,64"
18/11/24,3527,200,134374,73988,"1,82","3,16","3,33","1130,00","3,29","121,67"
18/11/24,3560,200,134252,74042,"1,78","3,16","3,32","1134,71","3,21","121,70"
18/11/24,3548,200,135336,74127,"1,77","3,15","3,33","1132,02","3,37","121,91"
18/11/24,3543,200,135466,73929,"1,73","3,15","3,33","1131,31","3,43","122,45"
18/11/24,3520,200,135453,74049,"1,81","3,17","3,33","1128,02","3,38","122,98"
18/11/24,3593,200,135012,73880,"1,83","3,16","3,31","1139,18","3,36","123,52"
18/11/24,3542,200,135464,73176,"1,80","3,18","3,31","1131,12","3,51","124,12"
18/11/24,3632,201,135448,72579,"1,80","3,17","3,33","1146,76","3,54","124,98"
18/11/24,3568,201,135644,71762,"1,82","3,17","3,30","1134,17","3,79","125,83"
18/11/24,3581,202,135915,72269,"1,81","3,15","3,30","1131,46","4,04","127,70"
18/11/24,3593,203,136473,73218,"1,80","3,18","3,30","1130,93","4,19","126,51"
18/11/24,3601,203,136443,73490,"1,78","3,18","3,29","1133,65","4,08","126,39"
18/11/24,3600,204,137103,73467,"1,79","3,19","3,30","1128,23","4,12","126,26"
18/11/24,3617,204,137014,73843,"1,78","3,18","3,30","1132,36","4,16","126,13"
18/11/24,3608,204,136860,73431,"1,81","3,17","3,31","1129,79","4,14","125,68"
18/11/24,3572,204,136909,73719,"1,77","3,18","3,31","1124,24","3,91","125,14"
18/11/24,3569,204,137019,74323,"1,77","3,17","3,32","1126,64","3,74","124,60"
18/11/24,3588,204,136974,74467,"1,82","3,15","3,32","1125,92","3,69","124,06"
18/11/24,3575,204,137047,75112,"1,80","3,16","3,33","1126,19","3,81","124,36"
18/11/24,3623,204,136954,75410,"1,79","3,15","3,31","1132,22","3,94","124,86"
18/11/24,3603,204,136980,75934,"1,80","3,17","3,32","1131,09","3,93","125,36"
19/11/24,3611,204,136952,75689,"1,83","3,17","3,33","1129,10","3,95","125,86"
19/11/24,3619,204,136822,75317,"1,81","3,18","3,32","1130,48","4,16","126,70"
